date,Battery (Charging) -  MW,Exports -  MW,Imports -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Battery (Discharging) -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2022-06-21 00:10,-0.15,0.00,457.60,61.39,218.00,491.00,0.11,0.00,0.07,701.50,0.00,0.00,10.67,NaN,282.90
2022-06-21 00:15,-0.15,0.00,508.80,61.22,221.00,493.00,0.11,0.00,0.01,692.60,0.00,0.00,10.65,NaN,282.90
2022-06-21 00:20,-0.28,0.00,488.20,6.54,220.00,493.00,0.12,0.00,0.01,697.70,0.00,0.00,10.63,NaN,282.90
2022-06-21 00:25,-0.06,0.00,518.80,41.57,209.00,493.00,0.11,0.00,0.02,717.80,0.00,0.00,10.62,NaN,282.90
2022-06-21 00:30,-0.15,0.00,556.00,61.48,211.00,493.00,0.12,0.00,0.00,714.80,0.00,0.00,10.60,NaN,282.90
2022-06-21 00:35,-0.11,0.00,531.20,61.42,225.00,492.30,0.12,0.00,0.01,737.20,0.00,0.00,10.65,NaN,267.10
2022-06-21 00:40,-0.75,0.00,556.00,6.54,207.00,493.00,0.13,0.00,0.14,706.60,0.00,0.00,10.70,NaN,267.10
2022-06-21 00:45,-0.27,0.00,565.70,22.48,201.00,491.70,0.12,0.00,0.00,704.40,0.00,0.00,10.75,NaN,267.10
2022-06-21 00:50,-0.03,0.00,550.30,6.53,212.00,493.70,0.13,0.00,0.00,704.50,0.00,0.00,10.80,NaN,267.10
2022-06-21 00:55,-0.15,0.00,536.90,56.21,205.00,492.30,0.12,0.00,0.13,672.00,0.00,0.00,10.85,NaN,267.10
2022-06-21 01:00,-0.01,0.00,509.00,59.82,228.00,493.00,0.12,0.00,1.11,673.70,0.00,0.00,10.90,NaN,267.10
2022-06-21 01:05,-0.17,0.00,555.90,59.70,215.00,493.70,0.11,0.00,0.11,655.80,0.00,0.00,10.87,NaN,253.70
2022-06-21 01:10,-0.99,0.00,555.90,59.32,216.00,495.00,0.11,0.00,0.17,650.60,0.00,0.00,10.83,NaN,253.70
2022-06-21 01:15,-0.41,0.00,572.30,59.68,214.00,494.30,0.12,0.00,0.08,678.90,0.00,0.00,10.80,NaN,253.70
2022-06-21 01:20,-0.41,0.00,547.90,59.92,211.00,494.30,0.11,0.00,0.08,714.70,0.00,0.00,10.77,NaN,253.70
2022-06-21 01:25,-0.81,0.00,605.10,6.55,211.00,494.30,0.12,0.00,0.02,729.10,0.00,0.00,10.73,NaN,253.70
2022-06-21 01:30,-0.42,0.00,556.10,10.51,214.00,494.30,0.13,0.00,0.00,732.70,0.00,0.00,10.70,NaN,253.70
2022-06-21 01:35,-0.76,0.00,609.60,6.54,210.00,493.00,0.11,0.00,0.12,741.40,0.00,0.00,10.58,NaN,235.70
2022-06-21 01:40,-0.01,0.00,576.40,6.53,231.00,493.70,0.12,0.00,0.13,768.90,0.00,0.00,10.47,NaN,235.70
2022-06-21 01:45,-2.00,0.00,542.00,6.55,208.00,491.00,0.12,0.00,0.25,774.70,0.00,0.00,10.35,NaN,235.70
2022-06-21 01:50,-0.02,0.00,539.30,6.94,210.00,493.70,0.11,0.00,0.00,770.90,0.00,0.00,10.23,NaN,235.70
2022-06-21 01:55,-0.01,0.00,581.90,6.93,224.00,493.70,0.12,0.00,0.11,747.60,0.00,0.00,10.12,NaN,235.70
2022-06-21 02:00,-0.27,0.00,556.80,6.94,208.00,493.00,0.12,0.00,0.10,749.80,0.00,0.00,10.00,NaN,235.70
2022-06-21 02:05,-0.07,0.00,567.10,6.93,210.00,493.00,0.12,0.00,0.01,747.30,0.00,0.00,9.98,NaN,223.30
2022-06-21 02:10,-0.27,0.00,536.90,18.70,174.00,454.70,0.12,0.00,0.00,729.00,0.00,0.00,9.97,NaN,223.30
2022-06-21 02:15,-0.17,0.00,538.00,18.73,133.00,407.80,0.12,0.00,0.12,750.40,0.00,0.00,9.95,NaN,223.30
2022-06-21 02:20,-0.30,0.00,496.10,18.70,119.00,366.20,0.12,0.00,0.03,761.70,0.00,0.00,9.93,NaN,223.30
2022-06-21 02:25,-0.20,0.00,467.60,6.96,121.00,356.80,0.12,0.00,0.00,777.70,0.00,0.00,9.92,NaN,223.30
2022-06-21 02:30,-0.01,0.00,422.70,6.92,116.00,350.10,0.11,0.00,0.30,788.60,0.00,0.00,9.90,NaN,223.30
2022-06-21 02:35,-0.06,0.00,421.40,6.93,119.00,352.70,0.12,0.00,0.80,806.70,0.00,0.00,9.88,NaN,220.70
2022-06-21 02:40,-13.03,0.00,456.50,6.94,113.00,348.00,0.12,0.00,0.01,775.60,0.00,0.00,9.87,NaN,220.70
2022-06-21 02:45,-5.80,0.00,480.80,6.94,128.00,360.80,0.12,0.00,0.32,766.10,0.00,0.00,9.85,NaN,220.70
2022-06-21 02:50,-12.68,0.00,496.10,18.73,118.00,349.40,0.13,0.00,0.04,734.10,0.00,0.00,9.83,NaN,220.70
2022-06-21 02:55,-2.15,0.00,521.60,18.70,120.00,352.10,0.13,0.00,0.00,730.60,0.00,0.00,9.82,NaN,220.70
2022-06-21 03:00,-2.68,0.00,518.70,18.71,111.00,347.40,0.12,0.00,0.21,708.60,0.00,0.00,9.80,NaN,220.70
2022-06-21 03:05,-0.51,0.00,516.60,18.70,108.00,347.40,0.13,0.00,0.01,708.10,0.00,0.00,9.78,NaN,209.80
2022-06-21 03:10,-0.42,0.00,543.50,18.72,121.00,353.40,0.12,0.00,0.05,693.10,0.00,0.00,9.77,NaN,209.80
2022-06-21 03:15,-0.70,0.00,492.70,18.70,113.00,347.40,0.12,0.00,0.12,730.30,0.00,0.00,9.75,NaN,209.80
2022-06-21 03:20,-0.57,0.00,457.30,18.71,108.00,348.00,0.12,0.00,0.09,778.70,0.00,0.00,9.73,NaN,209.80
2022-06-21 03:25,-14.12,0.00,427.70,18.70,102.00,349.40,0.11,0.00,0.03,812.00,0.00,0.00,9.72,NaN,209.80
2022-06-21 03:30,-17.10,0.00,383.20,8.80,102.00,345.40,0.12,0.00,0.04,844.00,0.00,0.00,9.70,NaN,209.80
2022-06-21 03:35,-22.13,0.00,339.60,6.95,109.00,354.80,0.13,0.00,0.05,855.70,0.00,0.00,9.67,NaN,201.00
2022-06-21 03:40,-34.06,0.00,336.30,6.95,104.00,351.40,0.11,0.00,0.06,865.30,0.00,0.00,9.63,NaN,201.00
2022-06-21 03:45,-40.56,0.00,354.20,6.94,96.00,347.40,0.12,0.00,0.14,847.40,0.00,0.00,9.60,NaN,201.00
2022-06-21 03:50,-36.30,0.00,374.60,6.95,102.00,348.00,0.12,0.00,0.06,828.30,0.00,0.00,9.57,NaN,201.00
2022-06-21 03:55,-23.70,0.00,373.70,6.95,102.00,348.70,0.12,0.00,0.06,814.90,0.00,0.00,9.53,NaN,201.00
2022-06-21 04:00,-19.30,0.00,414.50,18.70,96.00,348.70,0.12,0.00,0.22,797.10,0.00,0.00,9.50,NaN,201.00
2022-06-21 04:05,-35.11,0.00,354.20,6.94,102.00,349.40,0.13,0.00,0.02,782.30,0.00,0.00,9.40,NaN,204.20
2022-06-21 04:10,-43.82,0.00,301.70,0.00,97.00,346.70,0.12,0.00,0.13,814.00,0.00,0.00,9.30,NaN,204.20
2022-06-21 04:15,-45.20,0.00,378.80,13.85,94.00,347.40,0.11,0.00,2.10,828.20,0.00,0.00,9.20,NaN,204.20
2022-06-21 04:20,-31.65,0.00,368.00,13.84,103.00,350.70,0.11,0.00,0.00,825.50,0.00,0.00,9.10,NaN,204.20
2022-06-21 04:25,-37.90,0.00,412.50,13.89,102.00,349.40,0.11,0.00,0.15,822.20,0.00,0.00,9.00,NaN,204.20
2022-06-21 04:30,-15.52,0.00,372.90,13.86,110.00,358.10,0.12,0.00,0.17,810.50,0.00,0.00,8.90,NaN,204.20
2022-06-21 04:35,-33.21,0.00,395.00,13.86,104.00,352.70,0.12,0.00,0.19,797.70,0.00,0.00,9.00,NaN,212.40
2022-06-21 04:40,-32.43,0.00,420.90,13.90,107.00,352.70,0.11,0.00,0.11,759.20,0.00,0.00,9.10,NaN,212.40
2022-06-21 04:45,-1.81,0.00,477.80,18.70,109.00,354.10,0.12,0.00,0.15,725.40,0.00,0.00,9.20,NaN,212.40
2022-06-21 04:50,-0.54,0.00,471.50,18.21,104.00,350.10,0.12,0.00,0.01,707.40,0.00,0.00,9.30,NaN,212.40
2022-06-21 04:55,-1.01,0.00,472.50,17.76,100.00,349.40,0.12,0.00,0.22,704.50,0.00,0.00,9.40,NaN,212.40
2022-06-21 05:00,-0.01,0.00,478.60,17.76,111.00,358.80,0.11,0.00,4.84,675.90,0.00,0.00,9.50,NaN,212.40
2022-06-21 05:05,-7.46,0.00,515.40,18.79,106.00,349.40,0.12,0.00,0.25,639.60,0.00,0.00,9.60,NaN,260.10
2022-06-21 05:10,-0.51,0.00,560.20,18.71,104.00,387.00,0.12,0.00,0.22,607.30,0.00,0.00,9.70,NaN,260.10
2022-06-21 05:15,-0.41,0.00,582.80,18.70,103.00,427.20,0.12,0.00,0.28,615.70,0.00,0.00,9.80,NaN,260.10
2022-06-21 05:20,-1.41,0.00,580.20,18.68,97.00,466.20,0.12,0.00,0.12,600.90,0.00,0.00,9.90,NaN,260.10
2022-06-21 05:25,-0.41,0.00,613.30,18.72,102.00,495.00,0.12,0.00,0.15,595.70,0.00,0.00,10.00,NaN,260.10
2022-06-21 05:30,-1.96,0.00,622.10,18.70,95.00,490.30,0.11,0.00,0.32,555.90,0.00,0.00,10.10,NaN,260.10
2022-06-21 05:35,-3.81,0.00,663.90,18.70,94.00,491.00,0.12,0.00,0.23,537.30,0.00,0.00,10.03,NaN,248.10
2022-06-21 05:40,-0.19,0.00,719.80,18.70,104.00,494.30,0.11,0.00,1.30,521.60,0.00,0.00,9.97,NaN,248.10
2022-06-21 05:45,-15.50,0.00,714.70,13.89,107.00,495.00,0.12,0.00,0.13,537.50,0.00,0.00,9.90,NaN,248.10
2022-06-21 05:50,-3.46,0.00,732.70,18.72,98.00,494.30,0.11,0.00,0.07,542.50,0.00,0.00,9.83,NaN,248.10
2022-06-21 05:55,-5.05,0.00,728.00,18.70,94.00,492.30,0.12,0.00,0.30,529.90,0.00,0.00,9.77,NaN,248.10
2022-06-21 06:00,-0.11,0.00,708.20,18.71,103.00,496.40,0.12,0.00,2.04,547.80,0.00,0.00,9.70,NaN,248.10
2022-06-21 06:05,-0.15,0.00,722.00,18.69,106.00,496.40,0.12,0.00,0.11,522.90,0.00,0.00,9.78,NaN,300.00
2022-06-21 06:10,-0.04,0.00,693.00,18.70,148.00,496.40,0.12,0.00,20.56,535.00,0.00,0.00,9.87,NaN,300.00
2022-06-21 06:15,-0.06,0.00,649.80,13.84,186.00,495.00,0.12,0.00,11.81,442.50,0.00,0.00,9.95,NaN,300.00
2022-06-21 06:20,-0.12,0.00,653.70,18.70,197.00,493.70,0.12,0.00,2.36,412.90,0.00,0.00,10.03,NaN,300.00
2022-06-21 06:25,-1.11,0.00,738.40,18.70,196.00,491.70,0.12,0.00,0.17,398.80,0.00,0.00,10.12,NaN,300.00
2022-06-21 06:30,-5.59,0.00,740.00,18.70,195.00,493.00,0.12,0.00,0.19,389.10,0.00,0.00,10.20,NaN,300.00
2022-06-21 06:35,-7.96,0.00,720.10,0.00,196.00,492.30,0.12,0.00,0.16,373.80,0.00,0.00,10.22,NaN,300.00
2022-06-21 06:40,-3.50,0.00,689.00,18.72,197.00,494.30,0.12,0.00,0.11,362.50,0.00,0.00,10.23,NaN,300.00
2022-06-21 06:45,-0.01,0.00,638.90,18.68,233.00,493.00,0.12,0.00,2.41,359.50,0.00,0.00,10.25,NaN,300.00
2022-06-21 06:50,-3.81,0.00,555.60,18.72,275.00,490.30,0.13,0.00,0.10,341.60,0.00,0.00,10.27,NaN,300.00
2022-06-21 06:55,-0.21,0.00,502.80,18.71,320.00,495.00,0.11,0.00,16.85,321.20,0.00,0.00,10.28,NaN,300.00
2022-06-21 07:00,-0.23,0.00,470.40,18.69,363.00,494.30,0.12,0.00,15.30,306.80,0.00,0.00,10.30,NaN,300.00
2022-06-21 07:05,-0.11,0.00,287.30,18.70,390.00,494.30,0.12,0.00,22.45,289.90,0.00,0.00,10.28,NaN,300.00
2022-06-21 07:10,-0.16,0.00,283.30,18.70,359.00,494.30,0.12,141.30,11.31,268.30,0.00,0.00,10.27,NaN,300.00
2022-06-21 07:15,-0.09,0.00,280.50,18.72,322.00,495.00,0.13,184.70,16.51,261.20,0.00,0.00,10.25,NaN,300.00
2022-06-21 07:20,-0.07,0.00,312.00,18.72,355.00,496.40,0.12,192.70,21.76,257.10,0.00,0.00,10.23,NaN,300.00
2022-06-21 07:25,-0.09,0.00,336.60,18.69,384.00,495.00,0.12,191.70,0.30,253.30,0.00,0.00,10.22,NaN,300.00
2022-06-21 07:30,-0.23,0.00,363.50,18.69,386.00,494.30,0.12,191.60,1.21,258.40,0.00,0.00,10.20,NaN,300.00
2022-06-21 07:35,-4.07,0.00,351.60,18.70,384.00,492.30,0.12,190.50,0.07,244.50,0.00,0.06,10.22,NaN,300.00
2022-06-21 07:40,-0.17,0.00,418.60,18.72,390.00,495.70,0.11,192.40,10.10,243.70,0.00,0.12,10.23,NaN,300.00
2022-06-21 07:45,-0.24,0.00,476.50,18.74,388.00,495.00,0.13,191.40,3.00,240.00,0.00,0.18,10.25,NaN,300.00
2022-06-21 07:50,-3.94,0.00,482.00,18.70,384.00,492.30,0.12,177.30,0.20,236.10,0.01,0.24,10.27,NaN,300.00
2022-06-21 07:55,-2.83,0.00,511.20,18.71,386.00,492.30,0.12,173.30,0.12,238.30,0.03,0.30,10.28,NaN,300.00
2022-06-21 08:00,-0.10,0.00,520.00,18.73,388.00,495.00,0.12,175.90,1.63,246.10,0.12,0.36,10.30,NaN,300.00
2022-06-21 08:05,-0.12,0.00,524.20,18.70,387.00,495.70,0.12,175.70,5.20,237.10,0.76,4.30,10.28,NaN,300.00
2022-06-21 08:10,-0.21,0.00,530.00,18.74,389.00,495.00,0.12,192.00,8.30,239.20,1.20,8.23,10.27,NaN,300.00
2022-06-21 08:15,-4.89,0.00,536.30,18.70,386.00,493.00,0.12,191.30,0.00,246.60,1.65,12.17,10.25,NaN,300.00
2022-06-21 08:20,-0.15,0.00,525.80,18.72,390.00,495.00,0.13,192.20,7.90,252.30,5.43,16.11,10.23,NaN,300.00
2022-06-21 08:25,-0.17,0.00,511.00,18.74,388.00,495.00,0.12,192.60,3.01,267.70,9.58,20.04,10.22,NaN,300.00
2022-06-21 08:30,-0.44,0.00,502.30,18.74,386.00,491.70,0.12,190.90,1.20,282.70,9.76,23.98,10.20,NaN,300.00
2022-06-21 08:35,-4.08,0.00,469.00,18.72,370.00,495.00,0.12,191.90,0.13,279.60,13.36,34.84,10.25,NaN,300.00
2022-06-21 08:40,-15.51,0.00,446.90,18.68,330.00,491.70,0.12,190.50,0.00,292.80,14.26,45.71,10.30,NaN,300.00
2022-06-21 08:45,-0.77,0.00,452.20,18.68,287.00,496.40,0.12,192.70,3.00,282.30,17.01,56.58,10.35,NaN,300.00
2022-06-21 08:50,-0.12,0.00,405.30,18.72,249.00,499.00,0.12,192.50,8.16,293.80,26.00,67.44,10.40,NaN,300.00
2022-06-21 08:55,-0.16,0.00,357.70,18.69,277.00,498.40,0.12,191.10,3.91,308.80,42.49,78.30,10.45,NaN,300.00
2022-06-21 09:00,-0.14,0.00,281.30,18.71,307.00,501.10,0.12,192.90,14.96,323.20,65.82,89.17,10.50,NaN,300.00
2022-06-21 09:05,-0.01,0.00,225.00,18.74,300.00,495.00,0.12,179.10,6.09,336.20,79.31,104.51,10.63,NaN,300.00
2022-06-21 09:10,-0.16,0.00,188.40,18.72,297.00,498.40,0.12,191.30,7.48,337.30,86.54,119.85,10.77,NaN,300.00
2022-06-21 09:15,-0.02,0.00,154.70,18.69,306.00,501.70,0.12,193.00,12.47,341.20,98.31,135.19,10.90,NaN,300.00
2022-06-21 09:20,-2.85,0.00,135.90,18.70,296.00,495.00,0.12,190.80,0.12,339.00,108.90,150.52,11.03,NaN,300.00
2022-06-21 09:25,-0.15,0.00,93.08,18.72,298.00,499.00,0.12,190.60,4.65,331.60,118.80,165.86,11.17,NaN,300.00
2022-06-21 09:30,-0.31,0.00,135.90,18.72,303.00,499.00,0.12,191.10,7.56,344.20,129.80,181.20,11.30,NaN,300.00
2022-06-21 09:35,-0.13,0.00,135.90,18.70,299.00,499.00,0.12,185.60,1.11,348.70,139.80,198.50,11.37,NaN,300.00
2022-06-21 09:40,-0.17,0.00,135.90,18.71,307.00,503.10,0.12,121.00,19.02,347.60,146.50,215.80,11.43,NaN,300.00
2022-06-21 09:45,-0.22,0.00,57.22,18.69,301.00,497.00,0.11,98.79,7.91,337.90,191.40,233.10,11.50,NaN,300.00
2022-06-21 09:50,-0.17,0.00,135.90,15.81,305.00,501.70,0.11,81.90,12.01,338.10,202.10,250.40,11.57,NaN,300.00
2022-06-21 09:55,-0.28,0.00,173.40,13.88,296.00,493.00,0.11,64.48,1.46,347.70,207.80,267.70,11.63,NaN,300.00
2022-06-21 10:00,-7.01,0.00,221.90,13.87,298.00,493.00,0.12,65.29,1.64,362.70,208.90,285.00,11.70,NaN,300.00
2022-06-21 10:05,-7.16,0.00,284.10,13.86,300.00,496.40,0.12,64.39,5.80,378.10,204.80,304.92,11.87,NaN,300.00
2022-06-21 10:10,-11.22,0.00,307.50,12.78,295.00,493.00,0.13,10.18,0.10,396.20,211.10,324.83,12.03,NaN,300.00
2022-06-21 10:15,-7.04,0.00,348.10,0.00,298.00,495.70,0.12,9.74,9.10,385.00,219.60,344.75,12.20,NaN,300.00
2022-06-21 10:20,-7.01,0.00,397.60,0.00,304.00,501.10,0.12,0.00,13.70,378.90,222.90,364.67,12.37,NaN,300.00
2022-06-21 10:25,-3.89,0.00,419.70,0.00,308.00,500.40,0.12,0.00,24.95,385.10,224.80,384.58,12.53,NaN,300.00
2022-06-21 10:30,-12.32,0.00,433.20,0.00,291.00,489.00,0.12,0.00,0.27,393.60,224.90,404.50,12.70,NaN,300.00
2022-06-21 10:35,-2.62,0.00,434.00,0.00,297.00,491.70,0.13,0.00,0.10,399.20,228.20,416.93,12.62,NaN,237.10
2022-06-21 10:40,-0.95,0.00,443.80,-0.10,300.00,491.70,0.12,0.00,0.00,416.90,223.00,429.37,12.53,NaN,237.10
2022-06-21 10:45,-0.22,0.00,437.60,-0.10,302.00,497.70,0.12,0.00,8.30,430.70,228.70,441.80,12.45,NaN,237.10
2022-06-21 10:50,-0.20,0.00,483.90,0.00,315.00,497.00,0.13,0.00,23.40,453.10,218.70,454.23,12.37,NaN,237.10
2022-06-21 10:55,-4.26,0.00,384.90,0.00,296.00,489.00,0.12,0.00,0.15,451.00,236.10,466.67,12.28,NaN,237.10
2022-06-21 11:00,-3.57,0.00,377.70,0.00,296.00,491.00,0.12,0.00,0.01,461.50,238.10,479.10,12.20,NaN,237.10
2022-06-21 11:05,-14.22,0.00,359.20,0.00,293.00,487.00,0.12,0.00,5.16,481.50,236.10,487.92,12.45,NaN,208.10
2022-06-21 11:10,-9.66,0.00,297.80,0.00,259.00,488.30,0.13,0.00,1.63,487.00,231.20,496.73,12.70,NaN,208.10
2022-06-21 11:15,-23.01,0.00,256.20,0.00,219.00,485.60,0.12,0.00,0.15,508.90,223.60,505.55,12.95,NaN,208.10
2022-06-21 11:20,-1.37,0.00,230.00,0.00,201.00,495.00,0.12,0.00,0.00,548.10,235.30,514.37,13.20,NaN,208.10
2022-06-21 11:25,-37.02,0.00,271.30,0.00,208.00,495.00,0.12,0.00,0.01,572.00,233.00,523.18,13.45,NaN,208.10
2022-06-21 11:30,-40.36,0.00,403.70,0.00,202.00,493.70,0.12,0.00,0.01,603.40,216.30,532.00,13.70,NaN,208.10
2022-06-21 11:35,-39.87,0.00,305.00,0.00,212.00,493.70,0.12,0.00,0.00,620.10,215.50,539.27,13.68,NaN,206.20
2022-06-21 11:40,-42.26,0.00,357.30,0.00,190.00,446.00,0.13,0.00,0.17,635.90,203.10,546.53,13.67,NaN,206.20
2022-06-21 11:45,-42.36,0.00,448.40,0.00,190.00,403.70,0.12,0.00,5.03,628.20,206.90,553.80,13.65,NaN,206.20
2022-06-21 11:50,-39.86,0.00,344.00,0.00,205.00,364.80,0.12,0.00,0.91,653.30,223.60,561.07,13.63,NaN,206.20
2022-06-21 11:55,-40.06,0.00,315.60,0.00,193.00,352.70,0.12,0.00,4.93,683.60,238.40,568.33,13.62,NaN,206.20
2022-06-21 12:00,-40.06,0.00,310.80,0.00,195.00,355.40,0.12,0.00,6.01,699.80,201.80,575.60,13.60,NaN,206.20
2022-06-21 12:05,-38.16,0.00,299.30,-0.10,201.00,359.40,0.12,0.00,5.84,724.30,212.40,580.65,13.58,NaN,189.80
2022-06-21 12:10,-33.67,0.00,249.40,0.00,211.00,366.80,0.12,0.00,5.71,733.90,215.90,585.70,13.57,NaN,189.80
2022-06-21 12:15,-40.37,0.00,280.90,0.00,200.00,357.40,0.12,0.00,6.12,728.70,221.90,590.75,13.55,NaN,189.80
2022-06-21 12:20,-42.37,0.00,302.20,0.00,194.00,360.80,0.12,0.00,6.14,768.30,233.00,595.80,13.53,NaN,189.80
2022-06-21 12:25,-40.67,0.00,304.50,0.00,185.00,354.10,0.12,0.00,6.07,765.70,207.00,600.85,13.52,NaN,189.80
2022-06-21 12:30,-41.77,0.00,311.10,0.00,181.00,352.70,0.12,0.00,6.19,784.30,209.20,605.90,13.50,NaN,189.80
2022-06-21 12:35,-37.17,0.00,219.70,0.00,202.00,366.20,0.12,0.00,5.60,776.70,184.20,613.32,13.65,NaN,210.40
2022-06-21 12:40,-39.96,0.00,208.20,0.00,192.00,359.40,0.11,0.00,5.80,771.40,206.40,620.73,13.80,NaN,210.40
2022-06-21 12:45,-39.96,0.00,226.30,0.00,197.00,360.80,0.11,0.00,5.84,727.20,205.70,628.15,13.95,NaN,210.40
2022-06-21 12:50,-40.06,0.00,240.50,0.00,188.00,355.40,0.12,0.00,5.89,760.40,209.50,635.57,14.10,NaN,210.40
2022-06-21 12:55,-39.86,0.00,223.60,-0.10,192.00,362.10,0.12,0.00,5.79,790.80,216.60,642.98,14.25,NaN,210.40
2022-06-21 13:00,-40.07,0.00,235.80,-0.10,189.00,356.10,0.12,0.00,5.84,747.50,186.20,650.40,14.40,NaN,210.40
2022-06-21 13:05,-39.87,0.00,184.00,-0.10,200.00,364.80,0.11,0.00,5.70,780.90,209.50,645.57,14.53,NaN,223.00
2022-06-21 13:10,-35.27,0.00,50.66,-0.10,196.00,364.10,0.13,0.00,5.60,848.30,202.00,640.73,14.67,NaN,223.00
2022-06-21 13:15,-30.77,-8.06,0.00,-0.10,211.00,368.80,0.12,0.00,1.04,865.80,177.70,635.90,14.80,NaN,223.00
2022-06-21 13:20,-40.34,-9.45,0.00,0.00,189.00,352.70,0.12,0.00,0.24,885.00,226.30,631.07,14.93,NaN,185.40
2022-06-21 13:25,-36.53,-38.42,0.00,0.00,201.00,368.20,0.12,0.00,0.06,892.10,173.60,626.23,15.07,NaN,223.00
2022-06-21 13:30,-40.01,0.00,6.93,0.00,195.00,358.10,0.12,0.00,4.91,886.70,172.80,621.40,15.20,NaN,223.00
2022-06-21 13:35,-38.80,0.00,2.15,0.00,198.00,366.20,0.12,0.00,1.34,896.20,177.80,614.72,15.20,NaN,196.20
2022-06-21 13:40,-36.93,0.00,10.87,0.00,203.00,365.50,0.12,0.00,0.05,920.70,185.30,608.03,15.20,NaN,196.20
2022-06-21 13:45,-44.87,-30.95,0.00,0.00,183.00,354.80,0.11,0.00,0.18,920.30,190.60,601.35,15.20,NaN,196.20
2022-06-21 13:50,-33.01,0.00,16.54,0.00,207.00,366.20,0.12,0.00,0.00,913.90,203.30,594.67,15.20,NaN,196.20
2022-06-21 13:55,-39.61,-18.91,0.00,0.00,181.00,351.40,0.12,0.00,0.97,907.60,203.00,587.98,15.20,NaN,196.20
2022-06-21 14:00,-40.46,0.00,32.08,0.00,204.00,365.50,0.12,0.00,0.00,899.60,188.70,581.30,15.20,NaN,196.20
2022-06-21 14:05,-36.96,0.00,84.82,0.00,206.00,364.80,0.12,0.00,0.02,859.20,159.20,554.22,15.12,NaN,202.80
2022-06-21 14:10,-0.42,0.00,86.55,0.00,173.00,366.20,0.12,0.00,13.73,844.20,172.30,527.13,15.03,NaN,202.80
2022-06-21 14:15,-26.66,0.00,102.50,0.00,135.00,351.40,0.13,0.00,0.00,860.00,231.30,500.05,14.95,NaN,202.80
2022-06-21 14:20,-9.52,0.00,167.70,0.00,124.00,359.40,0.12,0.00,0.17,841.70,206.80,472.97,14.87,NaN,202.80
2022-06-21 14:25,-6.37,0.00,128.40,0.00,129.00,364.10,0.12,0.00,17.50,844.50,203.30,445.88,14.78,NaN,202.80
2022-06-21 14:30,-6.32,0.00,110.30,0.00,131.00,365.50,0.12,0.00,20.60,831.90,229.10,418.80,14.70,NaN,202.80
2022-06-21 14:35,-5.99,0.00,139.50,0.00,117.00,352.10,0.12,0.00,0.54,824.70,193.90,403.03,14.70,NaN,204.50
2022-06-21 14:40,-6.13,0.00,86.43,0.00,130.00,366.20,0.12,0.00,13.94,819.10,156.10,387.27,14.70,NaN,204.50
2022-06-21 14:45,-5.86,0.00,136.70,0.00,128.00,360.10,0.12,0.00,23.45,815.80,163.10,371.50,14.70,NaN,204.50
2022-06-21 14:50,-6.36,0.00,168.20,0.00,140.00,369.50,0.12,0.00,42.92,775.90,143.30,355.73,14.70,NaN,204.50
2022-06-21 14:55,-6.11,0.00,150.70,0.00,127.00,348.70,0.12,0.00,11.50,765.10,175.30,339.97,14.70,NaN,204.50
2022-06-21 15:00,-6.08,0.00,165.80,0.00,122.00,353.40,0.11,0.00,9.30,771.10,200.70,324.20,14.70,NaN,204.50
2022-06-21 15:05,-5.86,0.00,210.30,0.00,120.00,356.10,0.11,0.00,8.40,746.90,149.20,319.07,14.68,NaN,232.10
2022-06-21 15:10,-6.07,0.00,220.50,1.94,115.00,371.10,0.12,13.87,13.70,742.50,151.00,313.93,14.67,NaN,232.10
2022-06-21 15:15,-6.05,0.00,205.00,1.93,117.00,373.70,0.13,18.01,21.80,752.80,114.40,308.80,14.65,NaN,232.10
2022-06-21 15:20,-5.99,0.00,232.90,0.00,119.00,374.40,0.12,9.05,20.20,731.70,142.40,303.67,14.63,NaN,232.10
2022-06-21 15:25,-6.02,0.00,195.50,2.89,116.00,373.00,0.12,28.75,19.71,721.00,189.80,298.53,14.62,NaN,232.10
2022-06-21 15:30,-1.93,0.00,163.50,0.00,124.00,379.70,0.13,9.14,53.76,726.70,174.30,293.40,14.60,NaN,232.10
2022-06-21 15:35,-0.03,0.00,210.80,16.88,126.00,384.20,0.12,141.30,58.43,706.30,200.20,286.88,14.65,NaN,276.60
2022-06-21 15:40,-0.04,0.00,238.10,5.75,128.00,422.90,0.13,59.40,65.33,713.80,179.90,280.37,14.70,NaN,276.60
2022-06-21 15:45,-0.01,0.00,203.50,5.75,116.00,457.90,0.12,59.42,26.27,730.00,174.50,273.85,14.75,NaN,276.60
2022-06-21 15:50,-0.33,0.00,228.70,9.75,112.00,492.00,0.13,96.01,12.08,708.50,155.70,267.33,14.80,NaN,276.60
2022-06-21 15:55,-0.08,0.00,187.20,-0.10,118.00,502.90,0.12,10.71,24.32,700.40,154.50,260.82,14.85,NaN,276.60
2022-06-21 16:00,-0.15,0.00,187.10,9.77,114.00,496.50,0.12,97.75,24.13,689.10,162.40,254.30,14.90,NaN,276.60
